dataset,gene,position,effective_fraction,effective_sequences,null_p95,null_max
SARS-CoV-2,ORF1ab,946,0.25,69685,0.010773918296151035,0.012340985086255333
SARS-CoV-2,ORF1ab,946,0.1,27875,0.01665680493077054,0.021150356676640635
SARS-CoV-2,ORF1ab,955,0.5,139368,0.007595424102215536,0.009824509737900448
SARS-CoV-2,ORF1ab,955,0.25,69684,0.010519598246198922,0.012222052497366725
SARS-CoV-2,ORF1ab,955,0.1,27875,0.01564624721519922,0.020755639158716217
SARS-CoV-2,ORF1ab,964,0.5,139368,0.0075481008608157835,0.009634634246823339
SARS-CoV-2,ORF1ab,964,0.25,69684,0.010474883949285935,0.013148726088706068
SARS-CoV-2,ORF1ab,964,0.1,27875,0.01561090632469118,0.019460501283235232
SARS-CoV-2,ORF1ab,973,0.5,139368,0.00724580481705119,0.008667991054842932
SARS-CoV-2,ORF1ab,973,0.25,69684,0.00991286655403949,0.01251222228011042
SARS-CoV-2,ORF1ab,973,0.1,27875,0.014312672437970157,0.017467322579508192
SARS-CoV-2,ORF1ab,982,0.5,139368,0.00752368356251825,0.008935960030469006
SARS-CoV-2,ORF1ab,982,0.25,69684,0.010257822249692877,0.012264785529888288
SARS-CoV-2,ORF1ab,982,0.1,27875,0.015008477471597524,0.019653390247513128
SARS-CoV-2,ORF1ab,991,0.5,139370,0.007638167919022658,0.009487815396387302
SARS-CoV-2,ORF1ab,991,0.25,69685,0.01067614233018607,0.013154514053803886
SARS-CoV-2,ORF1ab,991,0.1,27875,0.015590337160480881,0.020250817228394256
SARS-CoV-2,ORF1ab,1000,0.5,139369,0.010363418712177075,0.01243524845140119
SARS-CoV-2,ORF1ab,1000,0.25,69685,0.014598223392177104,0.016405773214121108
SARS-CoV-2,ORF1ab,1000,0.1,27875,0.022024498727162445,0.025135508463824233
SARS-CoV-2,ORF1ab,1009,0.5,139369,0.007478164562343194,0.009477119385609191
SARS-CoV-2,ORF1ab,1009,0.25,69684,0.010223211129756637,0.013096094945030584
SARS-CoV-2,ORF1ab,1009,0.1,27875,0.015326448336818572,0.01954138625860476
SARS-CoV-2,ORF1ab,1018,0.5,139369,0.0076981171587450345,0.00977978642247672
SARS-CoV-2,ORF1ab,1018,0.25,69684,0.01073358921142156,0.013131186824564342
SARS-CoV-2,ORF1ab,1018,0.1,27875,0.01660325251774322,0.02009847813204603
SARS-CoV-2,ORF1ab,1027,0.5,139369,0.00744595848799997,0.009581393543887283
SARS-CoV-2,ORF1ab,1027,0.25,69685,0.010551589971543323,0.013609319784241455
SARS-CoV-2,ORF1ab,1027,0.1,27875,0.015256900339766285,0.019390687242901206
SARS-CoV-2,ORF1ab,1036,0.5,139370,0.007529228338342778,0.009620935586555029
SARS-CoV-2,ORF1ab,1036,0.25,69685,0.01055924225440652,0.013153646814400576
SARS-CoV-2,ORF1ab,1036,0.1,27875,0.01619694651225256,0.019167746055947316
SARS-CoV-2,ORF1ab,1045,0.5,139369,0.007569197806758327,0.009343053406446462
SARS-CoV-2,ORF1ab,1045,0.25,69685,0.01044112776218553,0.0120616141037729
SARS-CoV-2,ORF1ab,1045,0.1,27875,0.015510246457580422,0.020093966349620043
SARS-CoV-2,ORF1ab,1054,0.5,139369,0.007352749562459301,0.009520392229583395
SARS-CoV-2,ORF1ab,1054,0.25,69685,0.010045934296776417,0.012074291290033805
SARS-CoV-2,ORF1ab,1054,0.1,27875,0.014284770954724748,0.01828138204262113
SARS-CoV-2,ORF1ab,1063,0.5,139369,0.007174969075750916,0.008813660131281603
SARS-CoV-2,ORF1ab,1063,0.25,69685,0.009760347979911176,0.01136062630929118
SARS-CoV-2,ORF1ab,1063,0.1,27875,0.013733952249820746,0.016398790782092047
SARS-CoV-2,ORF1ab,1072,0.5,139369,0.007655139917818425,0.009404394535624869
SARS-CoV-2,ORF1ab,1072,0.25,69684,0.010630255898281737,0.012589200798885095
SARS-CoV-2,ORF1ab,1072,0.1,27875,0.01563647821450467,0.01824362298189505
SARS-CoV-2,ORF1ab,1081,0.5,139368,0.0078061857350736966,0.009775500526453979
SARS-CoV-2,ORF1ab,1081,0.25,69684,0.010981179700949044,0.013961207249315223
SARS-CoV-2,ORF1ab,1081,0.1,27875,0.017121417101674894,0.022863608583072105
SARS-CoV-2,ORF1ab,1090,0.5,139370,0.007450667285016559,0.008698099716359797
SARS-CoV-2,ORF1ab,1090,0.25,69685,0.009888250297608463,0.012125655935351243
SARS-CoV-2,ORF1ab,1090,0.1,27875,0.014352510885154088,0.018047574753558702
SARS-CoV-2,ORF1ab,1099,0.5,139369,0.007092954823054292,0.008550160510397076
SARS-CoV-2,ORF1ab,1099,0.25,69684,0.009463212263950381,0.012401253171464663
SARS-CoV-2,ORF1ab,1099,0.1,27875,0.013303948637245473,0.0174513908247377
SARS-CoV-2,ORF1ab,1108,0.5,139370,0.007762750515473359,0.009457262946707247
SARS-CoV-2,ORF1ab,1108,0.25,69685,0.010885391373700638,0.01256756853390042
SARS-CoV-2,ORF1ab,1108,0.1,27875,0.01677104654524857,0.02165802765919633
SARS-CoV-2,ORF1ab,1117,0.5,139369,0.007763775344186235,0.009884983794077035
SARS-CoV-2,ORF1ab,1117,0.25,69685,0.010838665772830531,0.013325266040888073
SARS-CoV-2,ORF1ab,1117,0.1,27875,0.016761720621116433,0.01984093880898295
SARS-CoV-2,ORF1ab,1126,0.5,139368,0.0077133930048070695,0.009145004187867197
SARS-CoV-2,ORF1ab,1126,0.25,69684,0.010772137263340871,0.013161274746684926
SARS-CoV-2,ORF1ab,1126,0.1,27875,0.01659149592575116,0.021136402841050707
SARS-CoV-2,ORF1ab,1135,0.5,139369,0.007602441051454941,0.009467666390613244
SARS-CoV-2,ORF1ab,1135,0.25,69684,0.010494596710174074,0.012470149529361096
SARS-CoV-2,ORF1ab,1135,0.1,27875,0.01619309565955074,0.019570855822428096
SARS-CoV-2,ORF1ab,1144,0.5,139368,0.007402124150735407,0.00924302055714471
SARS-CoV-2,ORF1ab,1144,0.25,69684,0.010269925136433555,0.01240820774912486
SARS-CoV-2,ORF1ab,1144,0.1,27875,0.015211635043157406,0.018805905976526576
SARS-CoV-2,ORF1ab,1153,0.5,139368,0.0077948436595243415,0.010370018844152064
SARS-CoV-2,ORF1ab,1153,0.25,69684,0.010739810299764884,0.013250420260867134
SARS-CoV-2,ORF1ab,1153,0.1,27875,0.01615588290161122,0.019831947921975512
SARS-CoV-2,ORF1ab,1162,0.5,139369,0.007625926995908338,0.009221698271964564
SARS-CoV-2,ORF1ab,1162,0.25,69684,0.010594489404186745,0.013684389538272878
SARS-CoV-2,ORF1ab,1162,0.1,27875,0.015671470730638622,0.020573198776888867
SARS-CoV-2,ORF1ab,1171,0.5,139369,0.007705736421427339,0.009309615576806188
SARS-CoV-2,ORF1ab,1171,0.25,69685,0.010792948972743344,0.01298983854266843
SARS-CoV-2,ORF1ab,1171,0.1,27875,0.016526397745893102,0.019065428325412765
SARS-CoV-2,ORF1ab,1180,0.5,139368,0.007749643059441402,0.009791848579766912
SARS-CoV-2,ORF1ab,1180,0.25,69684,0.010704919797629029,0.012886248127616727
SARS-CoV-2,ORF1ab,1180,0.1,27875,0.016419518327681473,0.02124989884164739
SARS-CoV-2,ORF1ab,1189,0.5,139369,0.007795787200885046,0.00958743984290671
SARS-CoV-2,ORF1ab,1189,0.25,69685,0.010798809014851526,0.013734143842011172
SARS-CoV-2,ORF1ab,1189,0.1,27875,0.016319056412515697,0.020350487985323185
SARS-CoV-2,ORF1ab,1198,0.5,139370,0.0076891173605126715,0.009746489097442274
SARS-CoV-2,ORF1ab,1198,0.25,69685,0.010852884379290254,0.012812417244254413
SARS-CoV-2,ORF1ab,1198,0.1,27875,0.016320479834740866,0.02241610651657731
SARS-CoV-2,ORF1ab,1207,0.5,139369,0.007704373316486612,0.008923596015380925
SARS-CoV-2,ORF1ab,1207,0.25,69685,0.010570033780320605,0.013003865152609246
SARS-CoV-2,ORF1ab,1207,0.1,27875,0.016318010945523514,0.01901654397226754
SARS-CoV-2,ORF1ab,1216,0.5,139369,0.007594266190974541,0.00941099189862094
SARS-CoV-2,ORF1ab,1216,0.25,69684,0.010242854134682114,0.013112897921118053
SARS-CoV-2,ORF1ab,1216,0.1,27875,0.015422411555169498,0.01841323145644396
SARS-CoV-2,ORF1ab,1225,0.5,139369,0.0102388916405442,0.012031503563410166
SARS-CoV-2,ORF1ab,1225,0.25,69684,0.013934656740634477,0.01570671893479397
SARS-CoV-2,ORF1ab,1225,0.1,27875,0.02158153008447786,0.026636870684594947
SARS-CoV-2,ORF1ab,1234,0.5,139369,0.007209595213893276,0.008546813926422332
SARS-CoV-2,ORF1ab,1234,0.25,69685,0.009525787851146756,0.012447616087895607
SARS-CoV-2,ORF1ab,1234,0.1,27875,0.013539054060172065,0.017618031906211366
SARS-CoV-2,ORF1ab,1243,0.5,139369,0.0077786169595123085,0.008836615129180317
SARS-CoV-2,ORF1ab,1243,0.25,69685,0.010696509714175668,0.013403953964773178
SARS-CoV-2,ORF1ab,1243,0.1,27875,0.016366523645746277,0.01960717883243346
SARS-CoV-2,ORF1ab,1252,0.5,139369,0.007416590574975835,0.008639870643086566
SARS-CoV-2,ORF1ab,1252,0.25,69684,0.01019678116618816,0.012949562102975952
SARS-CoV-2,ORF1ab,1252,0.1,27875,0.014773839661096935,0.017957310717561594
SARS-CoV-2,ORF1ab,1261,0.5,139369,0.007660162637543619,0.009092790821280738
SARS-CoV-2,ORF1ab,1261,0.25,69685,0.010572628788399072,0.01282831647839527
SARS-CoV-2,ORF1ab,1261,0.1,27875,0.01604336223530656,0.019406466315435487
SARS-CoV-2,ORF1ab,1270,0.5,139369,0.007411770301136559,0.010005949248793269
SARS-CoV-2,ORF1ab,1270,0.25,69684,0.010219556218862213,0.012458589097993715
SARS-CoV-2,ORF1ab,1270,0.1,27875,0.014609090187213557,0.02010278542095766
SARS-CoV-2,ORF1ab,1279,0.5,139370,0.007653587900938575,0.009630997542731154
SARS-CoV-2,ORF1ab,1279,0.25,69685,0.010443165218387394,0.013552931672912718
SARS-CoV-2,ORF1ab,1279,0.1,27875,0.015531813412326024,0.018479526332421357
SARS-CoV-2,ORF1ab,1288,0.5,139368,0.007697079722532669,0.00966641222814386
SARS-CoV-2,ORF1ab,1288,0.25,69684,0.010737206610307257,0.012857363702577748
SARS-CoV-2,ORF1ab,1288,0.1,27875,0.016175105123433106,0.02037541133153232
SARS-CoV-2,ORF1ab,1297,0.5,139369,0.007468552313671438,0.00953309432310725
SARS-CoV-2,ORF1ab,1297,0.25,69685,0.010367854319087034,0.012322671263841815
SARS-CoV-2,ORF1ab,1297,0.1,27875,0.015278362684392945,0.018443028074266756
SARS-CoV-2,ORF1ab,1306,0.5,139369,0.007539183079994458,0.009236690748363295
SARS-CoV-2,ORF1ab,1306,0.25,69684,0.010159299914573197,0.013812302136873957
SARS-CoV-2,ORF1ab,1306,0.1,27875,0.014914505916326868,0.01782438776520639
SARS-CoV-2,ORF1ab,1315,0.5,139369,0.007525158804289843,0.010107268634516161
SARS-CoV-2,ORF1ab,1315,0.25,69685,0.010374591448402531,0.013836152194459963
SARS-CoV-2,ORF1ab,1315,0.1,27875,0.015353109298731873,0.021076849273101453
SARS-CoV-2,ORF1ab,1324,0.5,139369,0.007796800668643313,0.00945615724601631
SARS-CoV-2,ORF1ab,1324,0.25,69685,0.011006999245220637,0.013045784993640747
SARS-CoV-2,ORF1ab,1324,0.1,27875,0.017098556868849406,0.02022646932877751
SARS-CoV-2,ORF1ab,1333,0.5,139370,0.007597306056441322,0.009104140198526641
SARS-CoV-2,ORF1ab,1333,0.25,69685,0.010770883765853091,0.013383409322356762
SARS-CoV-2,ORF1ab,1333,0.1,27875,0.016175956106260207,0.018977146019732796
SARS-CoV-2,ORF1ab,1342,0.5,139369,0.007735047758594293,0.009029169990363389
SARS-CoV-2,ORF1ab,1342,0.25,69685,0.01071181421938791,0.012751009389480587
SARS-CoV-2,ORF1ab,1342,0.1,27875,0.01569319444936799,0.01966186511805044
SARS-CoV-2,ORF1ab,1351,0.5,139368,0.007626258484535369,0.009068553723285923
SARS-CoV-2,ORF1ab,1351,0.25,69684,0.010508957991285244,0.011845114572630159
SARS-CoV-2,ORF1ab,1351,0.1,27875,0.015562335457992302,0.020657825051870044
SARS-CoV-2,ORF1ab,1360,0.5,139369,0.01044759849629708,0.01185721812249757
SARS-CoV-2,ORF1ab,1360,0.25,69684,0.014599522723576256,0.0174911994573534
SARS-CoV-2,ORF1ab,1360,0.1,27875,0.022143511060907776,0.02555151046990348
SARS-CoV-2,ORF1ab,1369,0.5,139369,0.007311459914291168,0.00871598837559018
SARS-CoV-2,ORF1ab,1369,0.25,69684,0.00998781773478583,0.012319391298185997
SARS-CoV-2,ORF1ab,1369,0.1,27875,0.014763272424452202,0.018788608364594363
SARS-CoV-2,ORF1ab,1378,0.5,139369,0.007493032427006638,0.009823106880257393
SARS-CoV-2,ORF1ab,1378,0.25,69684,0.010508222896593781,0.012830221346899384
SARS-CoV-2,ORF1ab,1378,0.1,27875,0.015406455741851385,0.01914997155184626
SARS-CoV-2,ORF1ab,1387,0.5,139368,0.007292829263408029,0.008897153609112538
SARS-CoV-2,ORF1ab,1387,0.25,69684,0.010077122142676264,0.012007874453282821
SARS-CoV-2,ORF1ab,1387,0.1,27875,0.014763824721923575,0.017627195223548928
SARS-CoV-2,ORF1ab,1396,0.5,139369,0.007485631946606794,0.009498934565895326
SARS-CoV-2,ORF1ab,1396,0.25,69685,0.010196370015942832,0.012194773656672535
SARS-CoV-2,ORF1ab,1396,0.1,27875,0.014445213129179693,0.01989252188543581
SARS-CoV-2,ORF1ab,1405,0.5,139368,0.007585588053582645,0.009008803534291815
SARS-CoV-2,ORF1ab,1405,0.25,69684,0.01051673270282985,0.01313581764185512
SARS-CoV-2,ORF1ab,1405,0.1,27875,0.015976904779037782,0.019261267407647883
SARS-CoV-2,ORF1ab,1414,0.5,139370,0.007744545629373583,0.009586546250938055
SARS-CoV-2,ORF1ab,1414,0.25,69685,0.010961753013421312,0.01365942648359312
SARS-CoV-2,ORF1ab,1414,0.1,27875,0.017083584848751058,0.020264080011408843
SARS-CoV-2,ORF1ab,1423,0.5,139369,0.007462426290386967,0.009498621692403826
SARS-CoV-2,ORF1ab,1423,0.25,69684,0.010152443311515174,0.012561616596768735
SARS-CoV-2,ORF1ab,1423,0.1,27875,0.01475054689495944,0.018171118584774278
SARS-CoV-2,ORF1ab,1432,0.5,139370,0.007579099709887095,0.009593999578744735
SARS-CoV-2,ORF1ab,1432,0.25,69685,0.010374367515250468,0.012021877034482938
SARS-CoV-2,ORF1ab,1432,0.1,27875,0.01579026171769281,0.019694393892062442
SARS-CoV-2,ORF1ab,1441,0.5,139370,0.007442706265650517,0.010401803397467945
SARS-CoV-2,ORF1ab,1441,0.25,69685,0.010602886737974791,0.012257540853494281
SARS-CoV-2,ORF1ab,1441,0.1,27875,0.01571299643622436,0.018380013419415947
SARS-CoV-2,ORF1ab,1450,0.5,139368,0.007687660711972932,0.00984362683782616
SARS-CoV-2,ORF1ab,1450,0.25,69684,0.010712876793342846,0.012716503717369702
SARS-CoV-2,ORF1ab,1450,0.1,27875,0.01619670142275961,0.020927258728998862
SARS-CoV-2,ORF1ab,1459,0.5,139369,0.00750833973346502,0.008922724230092471
SARS-CoV-2,ORF1ab,1459,0.25,69685,0.010149752499693078,0.012151618527667203
SARS-CoV-2,ORF1ab,1459,0.1,27875,0.014885644462979452,0.01770814581817012
SARS-CoV-2,ORF1ab,1468,0.5,139369,0.007798301973739591,0.009552380463196604
SARS-CoV-2,ORF1ab,1468,0.25,69685,0.011025771643234032,0.015192286492719873
SARS-CoV-2,ORF1ab,1468,0.1,27875,0.01696410185437178,0.021084238614693225
SARS-CoV-2,ORF1ab,1477,0.5,139370,0.007683328551231271,0.009271135676909603
SARS-CoV-2,ORF1ab,1477,0.25,69685,0.01033011885774596,0.012508781240725506
SARS-CoV-2,ORF1ab,1477,0.1,27875,0.014844856128949981,0.01968467840407435
SARS-CoV-2,ORF1ab,1486,0.5,139368,0.007593493947837384,0.008852915366091172
SARS-CoV-2,ORF1ab,1486,0.25,69684,0.010643908236222339,0.012787798215821827
SARS-CoV-2,ORF1ab,1486,0.1,27875,0.016354541455369534,0.02002376217645858
SARS-CoV-2,ORF1ab,1495,0.5,139369,0.007355347027146043,0.009122907756563828
SARS-CoV-2,ORF1ab,1495,0.25,69685,0.009932194785844175,0.011313291729701703
SARS-CoV-2,ORF1ab,1495,0.1,27875,0.014634572359429044,0.018988483731625417
SARS-CoV-2,ORF1ab,1504,0.5,139369,0.007812458037047598,0.009983940310130553
SARS-CoV-2,ORF1ab,1504,0.25,69685,0.010950125957268653,0.013002210786553722
SARS-CoV-2,ORF1ab,1504,0.1,27875,0.017057526606605932,0.021301347805369263
SARS-CoV-2,ORF1ab,1513,0.5,139369,0.007704141502830453,0.009779582145292672
SARS-CoV-2,ORF1ab,1513,0.25,69685,0.010519473014457041,0.013086741723458507
SARS-CoV-2,ORF1ab,1513,0.1,27875,0.01614377337394154,0.020039150721196514
SARS-CoV-2,ORF1ab,1522,0.5,139369,0.006698633734364415,0.008803420926859463
SARS-CoV-2,ORF1ab,1522,0.25,69684,0.00892611504162755,0.011325624062235619
SARS-CoV-2,ORF1ab,1522,0.1,27875,0.01257383454386141,0.01693583607405928
SARS-CoV-2,ORF1ab,1531,0.5,139369,0.007456847780323571,0.009063822301037526
SARS-CoV-2,ORF1ab,1531,0.25,69684,0.0099929840478611,0.012127942533393167
SARS-CoV-2,ORF1ab,1531,0.1,27875,0.014520703029027289,0.017828972050932968
SARS-CoV-2,ORF1ab,1540,0.5,139369,0.010124977366668541,0.01238934980352513
SARS-CoV-2,ORF1ab,1540,0.25,69684,0.014293455415583132,0.016482915420079666
SARS-CoV-2,ORF1ab,1540,0.1,27875,0.02180093880671988,0.0263717875982212
SARS-CoV-2,ORF1ab,1549,0.5,139369,0.007959706312745377,0.009412305949994908
SARS-CoV-2,ORF1ab,1549,0.25,69685,0.01118429917398614,0.013434248815437925
SARS-CoV-2,ORF1ab,1549,0.1,27875,0.017220995955392938,0.02090616061653125
SARS-CoV-2,ORF1ab,1558,0.5,139370,0.007514943428656921,0.009277720608764297
SARS-CoV-2,ORF1ab,1558,0.25,69685,0.01022908193915005,0.014239518047314513
SARS-CoV-2,ORF1ab,1558,0.1,27875,0.01577305556401741,0.019150900967148932
SARS-CoV-2,ORF1ab,1567,0.5,139369,0.007359559486965812,0.009074696364936886
SARS-CoV-2,ORF1ab,1567,0.25,69685,0.010102513071483077,0.012867895500666696
SARS-CoV-2,ORF1ab,1567,0.1,27875,0.014527103782541979,0.018031940754783964
SARS-CoV-2,ORF1ab,1576,0.5,139369,0.00775364807278927,0.009124989276781124
SARS-CoV-2,ORF1ab,1576,0.25,69684,0.010610831107952787,0.013152351922233652
SARS-CoV-2,ORF1ab,1576,0.1,27875,0.01637941378714145,0.021470673221833558
SARS-CoV-2,ORF1ab,1585,0.5,139370,0.007793600115951972,0.009690198393876002
SARS-CoV-2,ORF1ab,1585,0.25,69685,0.010852795990017323,0.013864476318567577
SARS-CoV-2,ORF1ab,1585,0.1,27875,0.016857651176503643,0.02199757872945883
SARS-CoV-2,ORF1ab,1594,0.5,139370,0.007611021750145576,0.009168374001937938
SARS-CoV-2,ORF1ab,1594,0.25,69685,0.010662715661479175,0.012939126489198333
SARS-CoV-2,ORF1ab,1594,0.1,27875,0.016000501464679993,0.018641613463586053
SARS-CoV-2,ORF1ab,1603,0.5,139368,0.007604241211706154,0.009973723274166962
SARS-CoV-2,ORF1ab,1603,0.25,69684,0.010517647953310415,0.013467194922644593
SARS-CoV-2,ORF1ab,1603,0.1,27875,0.015610933837553667,0.01933576776304191
SARS-CoV-2,ORF1ab,1612,0.5,139368,0.0077787339946676,0.009615920412674658
SARS-CoV-2,ORF1ab,1612,0.25,69684,0.010904399175615568,0.013452890003732622
SARS-CoV-2,ORF1ab,1612,0.1,27875,0.01717737776242629,0.02078807013908921
SARS-CoV-2,ORF1ab,1621,0.5,139368,0.0076849800984356235,0.00930061444362712
SARS-CoV-2,ORF1ab,1621,0.25,69684,0.01090821454575764,0.012784760514718715
SARS-CoV-2,ORF1ab,1621,0.1,27875,0.01666878948885512,0.02144134514734603
SARS-CoV-2,ORF1ab,1630,0.5,139369,0.007613051722194924,0.009406783250740404
SARS-CoV-2,ORF1ab,1630,0.25,69685,0.01078370476493746,0.013227031745005793
SARS-CoV-2,ORF1ab,1630,0.1,27875,0.016063705120849543,0.020604885592420477
SARS-CoV-2,ORF1ab,1639,0.5,139369,0.007870908378279187,0.00929081859391841
SARS-CoV-2,ORF1ab,1639,0.25,69685,0.011018470738255074,0.014177669313981523
SARS-CoV-2,ORF1ab,1639,0.1,27875,0.01718313759283768,0.021489577128743914
SARS-CoV-2,ORF1ab,1648,0.5,139368,0.0078119840304081084,0.009187387894379992
SARS-CoV-2,ORF1ab,1648,0.25,69684,0.010750445584086426,0.013747125004396621
SARS-CoV-2,ORF1ab,1648,0.1,27875,0.016948260822071525,0.020470742686801824
SARS-CoV-2,ORF1ab,1657,0.5,139369,0.0078685488411178,0.009235992163583541
SARS-CoV-2,ORF1ab,1657,0.25,69684,0.010706822043674846,0.014222474486312394
SARS-CoV-2,ORF1ab,1657,0.1,27875,0.016287332364614226,0.02062566077535386
SARS-CoV-2,ORF1ab,1666,0.5,139369,0.010340918109757062,0.012176848544569704
SARS-CoV-2,ORF1ab,1666,0.25,69685,0.014696332529982268,0.016972797948574307
SARS-CoV-2,ORF1ab,1666,0.1,27875,0.022714324980547596,0.027432861815890837
SARS-CoV-2,ORF1ab,1675,0.5,139369,0.007579927655813802,0.009626328469231333
SARS-CoV-2,ORF1ab,1675,0.25,69684,0.010442859945174606,0.013375972522934798
SARS-CoV-2,ORF1ab,1675,0.1,27875,0.015750723354770475,0.019677864105273765
SARS-CoV-2,ORF1ab,1684,0.5,139369,0.0077655464783293795,0.009317133511015685
SARS-CoV-2,ORF1ab,1684,0.25,69685,0.011009559120515988,0.014208361104054205
SARS-CoV-2,ORF1ab,1684,0.1,27875,0.0171316801980218,0.020962555806168258
SARS-CoV-2,ORF1ab,1693,0.5,139368,0.007686090442183191,0.008919764863460796
SARS-CoV-2,ORF1ab,1693,0.25,69684,0.010661456706028537,0.012905441390910922
SARS-CoV-2,ORF1ab,1693,0.1,27875,0.016500719121559194,0.020450901104355115
SARS-CoV-2,ORF1ab,1702,0.5,139369,0.00760027155125712,0.009069907595420644
SARS-CoV-2,ORF1ab,1702,0.25,69684,0.010697340745619954,0.013738083514832067
SARS-CoV-2,ORF1ab,1702,0.1,27875,0.016368779590057305,0.01907228156001288
SARS-CoV-2,ORF1ab,1711,0.5,139368,0.007490708389288132,0.009659370397672421
SARS-CoV-2,ORF1ab,1711,0.25,69684,0.010092896902196844,0.012113673572278187
SARS-CoV-2,ORF1ab,1711,0.1,27875,0.014631323105319734,0.01741802114480389
SARS-CoV-2,ORF1ab,1720,0.5,139368,0.00740670331762389,0.009055914199106988
SARS-CoV-2,ORF1ab,1720,0.25,69684,0.010152519658425502,0.012147134478993267
SARS-CoV-2,ORF1ab,1720,0.1,27875,0.014664461889304726,0.0171026316969162
SARS-CoV-2,ORF1ab,1729,0.5,139369,0.007195351451263725,0.008592992276938868
SARS-CoV-2,ORF1ab,1729,0.25,69685,0.009777265908889143,0.011720983268827265
SARS-CoV-2,ORF1ab,1729,0.1,27875,0.014202106182608419,0.017567463971489363
SARS-CoV-2,ORF1ab,1738,0.5,139370,0.007627554960548329,0.009593203340544773
SARS-CoV-2,ORF1ab,1738,0.25,69685,0.010545700046080145,0.014370886861562281
SARS-CoV-2,ORF1ab,1738,0.1,27875,0.015878179976546596,0.01822188780987156
SARS-CoV-2,ORF1ab,1747,0.5,139370,0.007469968713782831,0.009225358853670328
SARS-CoV-2,ORF1ab,1747,0.25,69685,0.010359202220807275,0.013165063001854964
SARS-CoV-2,ORF1ab,1747,0.1,27875,0.0149820960331262,0.019560841663467277
SARS-CoV-2,ORF1ab,1756,0.5,139370,0.007269863272624402,0.008524705648310173
SARS-CoV-2,ORF1ab,1756,0.25,69685,0.009939916140245477,0.01229284846003216
SARS-CoV-2,ORF1ab,1756,0.1,27875,0.014253100237893388,0.01782254992953202
SARS-CoV-2,ORF1ab,1765,0.5,139368,0.007889249949883874,0.009918316299173202
SARS-CoV-2,ORF1ab,1765,0.25,69684,0.010825276028133282,0.01373131257369783
SARS-CoV-2,ORF1ab,1765,0.1,27875,0.016782613200124565,0.020986512320750394
SARS-CoV-2,ORF1ab,1774,0.5,139369,0.007681145815248142,0.009279376161449476
SARS-CoV-2,ORF1ab,1774,0.25,69684,0.010744384823706137,0.013289944667285525
SARS-CoV-2,ORF1ab,1774,0.1,27875,0.016391449975479835,0.020165660586740415
SARS-CoV-2,ORF1ab,1783,0.5,139369,0.0075078849410687145,0.008923204481374689
SARS-CoV-2,ORF1ab,1783,0.25,69685,0.010220731526781643,0.012979736743455735
SARS-CoV-2,ORF1ab,1783,0.1,27875,0.015238560328532456,0.01859426440995059
SARS-CoV-2,ORF1ab,1792,0.5,139368,0.010508094230735562,0.012591569240788135
SARS-CoV-2,ORF1ab,1792,0.25,69684,0.014740464112674396,0.016347651094301842
SARS-CoV-2,ORF1ab,1792,0.1,27875,0.022647650115024925,0.026315373883606736
SARS-CoV-2,ORF1ab,1801,0.5,139369,0.007451972584763246,0.009156686587663047
SARS-CoV-2,ORF1ab,1801,0.25,69684,0.010164678734704146,0.01271719051645091
SARS-CoV-2,ORF1ab,1801,0.1,27875,0.015004885328328072,0.018306127574120735
